"RENT","OMB13CBSA","CB","COSTBURDEN","HHPOC","MHINCP","HHGRAD","HHSPAN_new","HHMAR_NEW","HHRACEALL","HHSEX_NEW","HHAGE","HINCP","UTILAMT","HHIMMIGRANT","HSHLDTYPE","RATINGHS","RATINGNH","HUDSUB","BLD","LOTSIZE","UPKEEP","ADEQUACY","NUMPEOPLE","TOTROOMS","CROWD","UNIT_SIZE_NEW","RENTSUB_NEW","FS","RENTCNTRL","NHQSCHOOL","NHQPCRIME","NHQSCRIME","NEARBARCL","NEARABAND","WEIGHT"
400,2,0.388965517241379,1,1,1208.33333333333,10,0,0,"3",0,56,14500,70,0,4,7,7,3,7,1,1,1,1,4,0.25,4,0,1,0,1,0,0,0,0,373.93255043
300,2,0.0675,0,0,8000,16,0,1,"2",0,45,96000,240,0,1,3,5,3,2,8,1,1,2,6,0.333333333333333,3,1,0,0,1,0,0,0,1,219.14126362
300,2,0.268156424581006,0,0,1491.66666666667,10,0,0,"2",0,61,17900,100,0,2,8,8,1,5,1,1,1,2,5,0.4,-1,1,1,0,1,0,0,0,0,243.5938566
120,2,0.232258064516129,0,0,775,10,0,0,"2",1,60,9300,60,0,6,10,10,3,5,1,1,1,1,3,0.333333333333333,2,1,1,0,1,0,0,0,0,225.22152301
540,2,0.250285714285714,0,0,2916.66666666667,7,0,1,"2",0,41,35000,190,0,1,8,8,3,5,1,1,1,2,4,0.5,3,0,0,0,1,0,0,0,0,261.41679119
600,2,0.195652173913043,0,0,3833.33333333333,11,0,0,"2",0,25,46000,150,0,4,10,10,3,7,1,1,1,1,4,0.25,2,0,0,0,1,0,0,0,0,261.41679119
1900,1,0.152212389380531,0,1,14125,16,0,1,"5",0,33,169500,250,1,1,10,10,3,7,1,1,1,2,4,0.5,4,0,0,0,1,0,0,0,0,538.53788014
4300,1,0.355127322780454,1,1,12108.3333333333,16,0,1,"3",0,50,145300,0,0,1,7,7,3,2,5,1,1,3,8,0.375,8,1,0,0,1,0,0,0,0,709.26174312
1700,1,0.481632653061224,1,0,3675,14,0,0,"2",1,38,44100,70,0,3,8,9,3,3,2,1,1,3,7,0.428571428571429,4,0,0,0,1,0,0,0,0,538.53788014
900,1,0.210265486725664,0,0,4708.33333333333,15,0,0,"2",0,67,56500,90,0,4,8,10,3,6,1,1,1,1,5,0.2,4,0,0,0,1,0,0,0,0,403.7442919
1300,1,0.2265,0,1,6666.66666666667,16,0,0,"5",1,25,80000,210,0,6,-9,-9,3,6,1,1,1,1,4,0.25,2,0,0,0,1,-1,-1,0,0,538.53788014
860,1,0.0798975672215109,0,1,13016.6666666667,13,0,1,"3",1,29,156200,180,0,1,8,7,3,6,1,1,2,5,4,1.25,3,0,0,0,1,0,0,0,0,777.45765874
1400,1,0.543085714285714,1,1,2916.66666666667,10,0,1,"3",1,26,35000,184,0,1,8,8,3,4,1,1,1,4,5,0.8,3,0,0,0,1,0,0,0,0,661.26958231
1600,1,0.216923076923077,0,1,8666.66666666667,16,0,0,"3",1,40,104000,280,1,6,-9,-9,3,9,1,1,1,1,4,0.25,4,0,0,0,-1,-1,-1,0,0,631.82817946
2100,1,0.630125523012552,1,1,3983.33333333333,16,0,0,"3",1,48,47800,410,0,3,7,7,3,3,2,2,2,4,6,0.666666666666667,-1,0,0,0,1,0,0,0,0,661.26958231
1500,1,0.610285714285714,1,0,2916.66666666667,11,0,0,"2",0,73,35000,280,0,4,8,8,3,3,2,1,1,1,7,0.142857142857143,5,0,0,0,1,0,0,0,0,412.17569512
1700,7,0.124329896907217,0,0,16166.6666666667,5,0,1,"2",1,32,194000,310,0,1,8,8,3,2,8,1,1,10,8,1.25,4,0,0,0,1,0,0,0,0,261.11275231
960,4,0.466153846153846,1,0,2166.66666666667,13,0,0,"2",1,31,26000,50,0,6,10,7,3,8,1,1,1,1,3,0.333333333333333,3,0,0,0,1,0,0,0,0,712.41494248
800,4,0.231263383297645,0,0,3891.66666666667,13,0,0,"2",0,44,46700,100,0,4,10,10,3,4,1,1,1,1,4,0.25,-1,0,0,0,1,0,0,0,0,638.02695216
880,4,0.315718309859155,1,0,2958.33333333333,10,0,0,"2",1,70,35500,54,0,6,10,10,3,9,1,1,1,1,3,0.333333333333333,-1,0,0,0,1,0,0,0,0,538.28262624
940,4,0.605288932419197,1,0,1701.66666666667,12,0,0,"2",1,80,20420,90,0,6,9,9,3,9,1,1,1,1,3,0.333333333333333,-1,0,0,0,1,0,0,0,0,538.28262624
430,4,0.121991701244813,0,0,4016.66666666667,9,0,1,"2",0,51,48200,60,0,1,8,8,3,6,1,1,1,2,3,0.666666666666667,2,0,0,0,-1,0,0,0,0,659.76360418
1500,4,0.237142857142857,0,1,7000,15,0,1,"3",0,66,84000,160,0,1,8,8,3,3,1,1,1,2,5,0.4,4,0,0,0,1,0,0,0,0,773.72615905
1400,4,0.459,1,0,3333.33333333333,16,0,0,"2",1,80,40000,130,0,6,7,7,3,2,3,1,1,1,4,0.25,-1,0,0,0,-1,0,0,0,0,520.54830131
820,4,0.342857142857143,1,1,2916.66666666667,15,0,1,"3",0,38,35000,180,1,1,7,6,3,8,1,1,1,4,4,1,1,0,1,0,1,0,0,1,0,1014.0657877
850,4,0.174193548387097,0,0,5166.66666666667,10,0,1,"2",0,40,62000,50,0,1,9,10,3,8,1,1,1,2,4,0.5,-1,-1,0,0,1,0,0,0,0,712.41494248
590,4,0.196923076923077,0,0,3250,10,0,1,"2",0,40,39000,50,0,1,5,5,3,7,1,1,1,2,3,0.666666666666667,-1,0,0,0,1,1,0,0,0,638.02695216
2400,4,0.644210526315789,1,1,3958.33333333333,11,0,0,"5",1,21,47500,150,1,7,7,8,3,2,3,1,1,4,8,0.5,4,0,0,0,1,0,0,0,0,882.0402567
960,4,0.247578947368421,0,0,3958.33333333333,15,0,0,"2",0,29,47500,20,0,5,8,8,3,7,1,1,1,2,4,0.5,3,-1,0,0,-1,1,0,0,0,734.19069891
870,8,0.21044776119403,0,0,4466.66666666667,11,1,0,"2",0,51,53600,70,0,4,7,7,3,5,1,1,2,1,4,0.25,-1,0,0,0,-1,1,0,1,1,369.54612868
1200,8,0.177931034482759,0,0,7250,11,1,0,"2",0,35,87000,90,0,4,8,6,3,7,1,1,1,1,5,0.2,3,0,0,0,1,1,1,0,0,369.54612868
730,8,0.362264150943396,1,0,2208.33333333333,11,1,0,"2",0,21,26500,70,0,5,6,8,3,7,1,1,1,2,3,0.666666666666667,2,0,0,0,1,0,0,0,0,392.11675144
890,8,0.276521739130435,0,0,3833.33333333333,10,1,0,"2",1,22,46000,170,0,3,7,9,3,6,1,1,1,3,4,0.75,2,1,0,0,1,0,0,0,0,392.11675144
900,8,0.12,0,0,7500,15,0,0,"2",0,48,90000,0,0,4,5,5,3,6,1,1,1,1,3,0.333333333333333,1,0,0,0,0,0,0,0,1,358.20658357
900,8,0.179638554216867,0,0,5533.33333333333,11,1,1,"2",0,29,66400,94,0,1,9,9,3,7,1,1,1,3,3,1,3,0,0,0,1,0,0,0,0,392.11675144
600,8,0.119601328903654,0,0,5016.66666666667,10,1,0,"2",1,26,60200,0,0,3,10,10,3,2,3,1,1,2,7,0.285714285714286,5,1,1,0,0,0,0,1,0,358.53401258
350,8,0.35,1,0,1000,10,1,0,"2",1,37,12000,0,1,6,8,8,3,2,3,1,1,1,2,0.5,3,0,0,0,1,0,0,0,0,358.53401258
1100,8,0.207428571428571,0,0,5833.33333333333,17,0,0,"2",0,31,70000,110,0,4,8,8,3,5,1,1,1,1,3,0.333333333333333,4,0,0,0,1,0,0,0,0,369.20864292
450,8,0.18,0,0,2500,11,1,0,"2",0,55,30000,0,1,4,3,4,3,5,1,1,1,1,3,0.333333333333333,2,1,0,0,0,1,1,0,1,369.54612868
800,8,0.32,1,0,2500,10,1,0,"2",1,44,30000,0,0,6,8,4,3,2,2,1,1,1,4,0.25,3,0,0,0,-1,1,0,1,0,362.30012615
830,8,0.395238095238095,1,0,2100,10,0,0,"2",1,67,25200,0,0,6,6,8,3,7,1,1,1,1,3,0.333333333333333,3,0,0,0,1,0,0,0,0,346.309851
800,8,0.533333333333333,1,0,1500,13,0,0,"2",1,27,18000,0,0,3,9,10,3,7,1,1,1,2,3,0.666666666666667,3,0,1,0,1,0,0,0,0,392.11675144
950,8,0.241935483870968,0,0,5166.66666666667,11,1,1,"2",1,39,62000,300,0,1,7,9,3,2,3,2,2,3,7,0.428571428571429,6,0,0,0,0,0,0,0,0,358.53401258
430,8,0.260487804878049,0,0,2050,14,0,0,"2",0,80,24600,104,0,4,5,5,3,5,1,2,2,1,4,0.25,-1,0,0,0,0,1,0,0,0,316.6502324
150,8,0.32093023255814,1,0,716.666666666667,6,1,0,"2",1,57,8600,80,0,6,10,10,2,8,1,1,1,1,3,0.333333333333333,2,1,1,0,1,0,0,0,0,420.67202036
520,8,0.547058823529412,1,1,1133.33333333333,11,0,0,"3",0,77,13600,100,0,4,7,7,3,5,1,1,1,1,3,0.333333333333333,2,-1,1,0,1,0,0,0,0,305.36967317
950,8,0.264,0,0,3750,15,1,0,"2",0,50,45000,40,0,4,8,8,3,1,2,1,1,1,6,0.166666666666667,-1,0,0,0,1,0,0,0,0,349.01578819
650,8,0.284,0,1,2500,16,0,0,"3",0,25,30000,60,0,4,7,7,3,5,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,345.44559314
1400,8,0.164577656675749,0,1,9175,15,0,1,"3",1,30,110100,110,0,1,8,8,3,2,3,1,1,2,6,0.333333333333333,7,0,0,0,1,1,1,1,0,351.69353776
800,8,0.24,0,1,4166.66666666667,10,1,0,"4",0,32,50000,200,0,4,6,8,3,2,3,1,1,1,4,0.25,-1,0,0,0,1,0,0,1,0,358.53401258
670,8,0.0306143001007049,0,0,24825,16,0,0,"2",1,50,297900,90,0,7,8,7,3,5,1,1,1,2,4,0.5,2,0,0,0,1,0,0,0,0,369.20864292
1200,8,0.162692307692308,0,0,8666.66666666667,15,0,0,"2",0,32,104000,210,0,5,5,5,3,2,3,3,3,2,6,0.333333333333333,4,0,0,0,-1,0,0,0,0,391.7586532
600,8,0.48,1,0,1708.33333333333,6,1,1,"2",0,73,20500,220,0,1,6,8,3,2,3,2,2,3,5,0.6,2,1,1,0,1,1,0,1,0,316.93967564
850,8,0.2980044345898,0,0,3758.33333333333,13,1,0,"2",1,43,45100,270,0,3,6,9,3,2,3,1,2,2,5,0.4,4,0,0,0,1,0,0,0,0,392.11675144
680,8,0.286451612903226,0,0,2583.33333333333,11,1,0,"2",0,40,31000,60,0,4,7,7,3,8,1,1,1,1,2,0.5,2,0,0,0,1,1,0,1,0,369.54612868
680,8,0.991304347826087,1,0,766.666666666667,10,1,0,"2",1,66,9200,80,0,6,9,10,3,4,1,1,1,1,4,0.25,-1,0,1,0,1,0,0,1,0,316.93967564
620,8,0.847058823529412,1,0,850,6,1,0,"2",1,48,10200,100,0,6,6,5,3,4,1,1,1,1,4,0.25,3,1,1,0,1,1,0,0,0,369.54612868
750,8,0.0993865030674847,0,0,8150,11,0,0,"2",1,30,97800,60,1,3,5,7,3,5,1,1,1,5,5,1,3,0,0,0,1,1,1,1,0,369.20864292
3600,8,0.415241057542768,1,0,10716.6666666667,15,0,1,"2",0,50,128600,850,0,1,9,8,3,2,4,1,1,3,9,0.333333333333333,7,0,0,0,1,0,0,0,0,375.54310493
830,8,0.19,0,0,5000,15,0,0,"2",1,25,60000,120,0,6,7,7,3,6,1,1,1,1,3,0.333333333333333,2,0,0,0,1,0,0,0,0,391.7586532
1000,8,0.256,0,0,5000,11,0,1,"2",0,42,60000,280,0,1,7,7,3,2,3,1,1,2,7,0.285714285714286,5,1,0,0,1,0,0,0,0,374.84210813
570,8,0.732,1,1,833.333333333333,10,0,0,"3",1,22,10000,40,0,6,7,7,3,5,1,1,1,1,4,0.25,-1,0,0,0,-1,-1,0,-1,0,345.44559314
3600,8,0.202025316455696,0,1,19750,16,0,1,"3",0,45,237000,390,0,1,10,10,3,2,3,1,1,5,11,0.454545454545455,8,0,0,0,1,0,0,0,0,360.4542692
290,8,0.345454545454545,1,1,1100,11,0,0,"3",1,73,13200,90,0,6,8,8,3,6,1,1,1,1,3,0.333333333333333,-1,1,0,0,1,0,0,0,0,310.02906959
200,8,0.69,1,1,666.666666666667,11,0,0,"3",0,50,8000,260,0,2,9,9,2,2,4,1,1,2,4,0.5,1,1,1,0,1,0,0,0,1,381.519141
850,8,0.500869565217391,1,0,1916.66666666667,10,0,1,"2",1,22,23000,110,0,1,5,7,3,2,3,1,1,3,5,0.6,3,0,0,0,1,0,0,0,1,358.53401258
780,8,0.234782608695652,0,0,3833.33333333333,15,1,1,"2",1,42,46000,120,0,1,10,10,3,6,1,1,1,4,4,1,-1,0,0,0,1,1,1,0,0,358.53401258
840,8,0.821917808219178,1,0,1216.66666666667,10,0,1,"2",0,65,14600,160,0,1,10,10,3,7,1,1,1,2,5,0.4,3,0,1,0,1,0,1,1,0,316.6502324
930,8,0.674285714285714,1,1,1750,10,0,0,"3",1,27,21000,250,0,3,9,9,3,1,8,1,1,5,6,0.833333333333333,2,0,0,0,1,1,0,0,0,326.2541713
740,8,0.581052631578947,1,0,1583.33333333333,11,1,0,"2",1,33,19000,180,1,3,7,10,3,6,1,1,1,3,4,0.75,3,0,1,0,1,1,0,0,0,369.54612868
1200,8,0.187012987012987,0,0,6416.66666666667,11,1,0,"2",1,29,77000,0,0,3,8,9,3,6,1,1,1,3,6,0.5,4,0,0,0,1,0,0,0,0,358.53401258
800,8,0.159384023099134,0,0,8658.33333333333,5,1,1,"2",1,53,103900,580,0,1,6,8,3,2,4,1,1,6,6,1,5,0,0,0,1,0,0,0,0,316.93967564
1100,8,0.1984,0,0,6250,14,1,0,"2",1,59,75000,140,1,6,8,8,3,7,1,1,1,1,5,0.2,3,0,0,0,1,0,0,0,0,369.54612868
680,8,0.0952763819095477,0,1,8291.66666666667,11,1,0,"3",0,33,99500,110,0,2,10,10,3,7,1,1,1,5,4,1.25,3,0,1,0,1,0,0,1,0,335.4580046
710,8,0.47756345177665,1,0,1641.66666666667,11,0,0,"2",1,85,19700,74,0,6,8,8,3,6,1,1,1,1,3,0.333333333333333,-1,0,0,0,-1,0,0,0,0,346.309851
650,8,0.288,0,0,2708.33333333333,10,0,0,"2",0,28,32500,130,0,4,8,8,3,1,6,1,1,1,4,0.25,4,0,0,0,1,0,0,0,0,361.96925776
850,8,0.76,1,0,1250,11,1,0,"2",1,61,15000,100,0,3,10,8,3,2,3,1,1,2,6,0.333333333333333,3,0,1,0,1,0,0,1,0,358.53401258
1300,8,0.171428571428571,0,0,10500,15,0,1,"2",0,65,126000,500,0,1,6,6,3,2,6,1,1,2,6,0.333333333333333,6,0,0,0,0,0,0,0,0,360.93261183
580,8,0.375652173913043,1,0,1916.66666666667,11,1,0,"2",1,39,23000,140,0,3,5,6,3,7,1,1,1,3,3,1,2,0,0,0,0,0,0,0,0,358.53401258
400,8,0.570731707317073,1,0,1366.66666666667,10,1,0,"2",0,65,16400,380,0,2,8,6,3,7,1,1,1,2,3,0.666666666666667,1,0,0,0,1,0,1,1,0,316.93967564
900,8,0.217358490566038,0,0,4416.66666666667,16,0,0,"2",1,41,53000,60,0,6,7,8,3,8,1,1,1,1,4,0.25,3,0,0,0,1,0,0,0,0,391.7586532
1400,8,0.102153846153846,0,0,16250,10,1,1,"2",1,41,195000,260,0,1,9,10,3,2,4,1,1,3,8,0.375,6,0,0,0,-1,0,0,0,0,375.18474332
650,8,0.102631578947368,0,0,6333.33333333333,10,1,1,"2",1,28,76000,0,1,1,5,4,3,6,1,1,1,4,3,1.33333333333333,3,0,0,0,1,1,1,0,0,358.53401258
1400,5,0.195428571428571,0,0,8750,11,0,0,"2",0,34,105000,310,0,5,8,8,3,2,2,1,1,3,7,0.428571428571429,5,0,0,0,1,0,0,0,0,269.48154057
900,5,0.2712,0,1,4166.66666666667,11,0,1,"3",0,33,50000,230,0,1,10,10,3,2,3,1,1,3,6,0.5,4,0,0,0,1,1,0,0,0,338.55978265
280,5,0.408695652173913,1,0,1150,11,0,0,"2",1,77,13800,190,0,6,10,10,3,1,6,1,1,1,5,0.2,3,0,0,0,1,0,0,0,0,184.32340357
850,5,0.171891891891892,0,0,6166.66666666667,18,0,0,"2",0,40,74000,210,0,4,7,8,3,2,3,1,1,1,5,0.2,3,0,0,0,1,0,0,0,0,261.17859581
1300,5,0.478195488721805,1,1,3325,15,0,1,"3",0,29,39900,290,0,1,8,7,3,2,3,1,1,4,5,0.8,5,0,0,0,0,1,0,0,0,344.34234643
600,5,0.332,1,0,2500,8,1,0,"2",1,31,30000,230,0,3,10,10,3,3,3,1,1,5,6,0.833333333333333,5,0,0,0,1,0,0,0,0,279.13304789
540,5,0.384,1,0,1666.66666666667,13,0,0,"2",1,64,20000,100,0,6,7,6,3,6,1,1,1,1,3,0.333333333333333,3,0,0,0,0,1,1,0,0,254.58298852
700,5,0.585,1,0,1333.33333333333,10,0,0,"2",1,85,16000,80,0,6,7,7,3,2,2,1,1,1,4,0.25,-1,0,0,0,1,0,0,0,0,198.99746154
560,5,0.157647058823529,0,0,4250,15,0,0,"2",0,26,51000,110,1,5,6,7,3,5,1,1,1,2,4,0.5,3,0,0,0,1,1,1,0,0,254.58298852
900,5,0.615781637717122,1,0,1679.16666666667,14,0,0,"2",0,25,20150,134,0,5,6,6,3,2,3,1,1,2,5,0.4,4,0,0,0,1,1,0,1,1,260.65953353
600,5,0.172981132075472,0,0,4416.66666666667,9,1,0,"2",0,42,53000,164,1,2,10,10,3,2,4,1,1,6,6,1,-1,1,1,0,1,0,0,0,0,173.81851386
660,5,0.219230769230769,0,0,3466.66666666667,11,0,0,"2",0,27,41600,100,0,5,7,7,3,5,1,1,1,2,4,0.5,3,0,0,0,1,0,0,0,0,265.11156964
940,5,0.316619718309859,1,0,3550,13,0,1,"2",0,71,42600,184,0,1,6,6,3,5,1,1,1,4,5,0.8,5,0,0,0,0,1,1,0,0,193.97212973
600,5,0.204545454545455,0,0,3666.66666666667,15,0,0,"2",0,26,44000,150,0,5,8,7,3,5,1,1,1,2,5,0.4,3,0,0,0,1,1,0,0,0,261.17859581
260,2,0.729411764705882,1,0,425,8,0,0,"2",1,25,5100,50,0,3,9,6,3,4,1,1,1,2,4,0.5,4,1,1,0,0,1,1,0,1,254.35937555
650,2,0.0745714285714286,0,0,11666.6666666667,11,0,0,"2",0,30,140000,220,0,2,7,2,3,1,6,1,1,3,5,0.6,4,0,0,0,0,1,0,0,0,237.02030617
1800,1,0.534545454545455,1,1,3666.66666666667,10,0,0,"3",1,67,44000,160,0,3,5,8,3,3,2,1,1,2,6,0.333333333333333,-1,0,0,0,1,0,0,0,0,529.69298726
1600,1,0.314545454545455,1,0,5500,10,0,0,"2",0,25,66000,130,0,4,8,8,3,6,1,1,1,1,4,0.25,3,0,0,0,0,0,0,0,0,538.53788014
1800,1,0.179586206896552,0,1,12083.3333333333,10,0,1,"3",0,42,145000,370,0,1,10,10,3,2,3,1,1,5,7,0.714285714285714,5,0,0,0,1,0,0,0,0,661.26958231
680,1,0.0641379310344828,0,0,14500,11,1,1,"2",0,54,174000,250,1,5,10,10,3,3,2,1,1,5,7,0.714285714285714,-1,0,0,0,1,0,0,0,0,480.07128852
1600,1,0.114933333333333,0,0,15000,10,0,0,"2",0,26,180000,124,0,4,8,8,3,7,1,1,1,1,3,0.333333333333333,3,0,0,0,1,0,0,0,0,514.56080467
1700,1,0.0573033707865169,0,0,29666.6666666667,16,0,0,"2",1,43,356000,0,0,3,6,10,3,6,1,1,1,4,6,0.666666666666667,4,0,0,0,1,0,0,0,0,709.26174312
1800,1,0.0790728476821192,0,1,25166.6666666667,10,0,0,"3",0,25,302000,190,0,4,8,10,3,3,2,1,1,1,5,0.2,4,0,0,0,1,0,0,0,0,661.26958231
770,1,0.243884892086331,0,1,4633.33333333333,10,0,1,"3",1,30,55600,360,0,1,8,8,2,3,2,1,1,5,5,1,5,1,1,0,1,0,0,0,0,671.81735778
220,7,0.38,1,0,1000,14,0,0,"2",1,57,12000,160,0,6,10,10,3,9,1,1,1,1,4,0.25,3,1,1,0,1,0,0,0,0,264.13084125
160,7,0.309278350515464,1,0,808.333333333333,7,0,0,"2",1,85,9700,90,0,6,10,10,3,6,1,1,1,1,4,0.25,-1,1,1,0,-1,0,0,0,0,220.62533035
710,4,0.445544554455446,1,0,1683.33333333333,15,0,0,"2",1,67,20200,40,0,6,8,10,3,9,1,1,1,1,3,0.333333333333333,3,1,0,0,1,0,0,0,0,554.73583442
1200,4,0.26,0,0,5000,15,0,0,"2",0,85,60000,100,0,4,10,10,3,9,1,1,1,1,3,0.333333333333333,4,0,0,0,1,0,0,0,0,538.28262624
230,4,0.0395982783357245,0,0,5808.33333333333,16,0,0,"2",1,85,69700,0,0,6,8,10,3,9,1,1,1,1,4,0.25,-1,-1,0,0,-1,0,0,0,0,549.34150665
1700,4,0.372631578947368,1,0,4750,18,0,0,"2",1,32,57000,70,0,6,10,8,3,9,1,1,1,1,4,0.25,3,0,0,0,-1,0,0,-1,1,727.05132729
1400,4,0.270236220472441,0,0,5291.66666666667,10,0,0,"2",1,85,63500,30,0,6,8,8,3,9,1,1,1,1,3,0.333333333333333,2,0,0,0,1,0,0,0,0,538.28262624
2000,4,0.64390243902439,1,0,3416.66666666667,11,1,0,"2",0,22,41000,200,0,5,9,7,3,2,3,1,1,5,9,0.555555555555556,-1,0,0,0,-1,0,0,0,0,977.15006134
850,4,0.132705882352941,0,0,7083.33333333333,15,0,1,"2",0,37,85000,90,0,1,7,9,3,7,1,1,1,2,4,0.5,-1,0,0,0,1,0,0,0,0,632.39342766
380,4,0.6,1,1,683.333333333333,10,0,0,"3",0,53,8200,30,0,4,6,5,1,9,1,1,1,1,3,0.333333333333333,1,1,1,0,1,0,1,0,1,1019.5748169
850,4,0.156444444444444,0,0,5625,15,0,0,"2",0,35,67500,30,0,5,7,9,3,8,1,1,1,2,4,0.5,2,0,0,0,1,0,0,0,0,722.54417946
550,8,0.402162162162162,1,0,1541.66666666667,7,0,0,"2",0,25,18500,70,0,2,4,6,3,6,1,1,1,3,3,1,3,0,0,0,1,0,0,0,0,374.84210813
1100,8,0.2032,0,0,6250,11,1,0,"2",1,51,75000,170,0,3,10,10,3,6,1,1,1,2,4,0.5,4,0,0,0,1,0,0,0,0,392.11675144
850,8,0.624,1,0,1666.66666666667,6,1,1,"2",1,26,20000,190,1,1,10,10,3,2,4,1,1,4,6,0.666666666666667,5,1,1,0,1,0,0,0,0,358.53401258
750,8,0.336,1,1,2500,11,0,0,"3",1,30,30000,90,0,3,3,7,3,6,1,1,3,5,5,1,-1,0,1,0,1,0,0,0,0,334.30218691
580,8,0.252229299363057,0,0,2616.66666666667,10,0,0,"2",1,68,31400,80,0,3,8,7,3,6,1,1,1,2,5,0.4,4,1,1,0,1,0,0,0,0,316.6502324
960,8,0.390857142857143,1,0,2916.66666666667,14,1,0,"2",1,55,35000,180,0,3,7,8,3,6,1,1,1,2,4,0.5,3,0,0,0,1,1,0,0,0,375.88638088
3600,8,0.50066985645933,1,0,8708.33333333333,15,1,1,"2",0,49,104500,760,0,1,7,7,3,2,4,1,1,3,8,0.375,8,0,0,0,1,1,0,1,0,351.69353776
1300,8,0.1392,0,1,10416.6666666667,16,0,0,"3",0,34,125000,150,1,4,8,7,3,2,3,1,1,1,5,0.2,4,0,0,0,0,1,0,1,0,366.54423703
940,8,0.216,0,0,5000,15,0,0,"2",1,28,60000,140,0,7,8,8,3,8,1,1,1,2,4,0.5,4,0,0,0,1,0,0,0,0,392.11675144
820,8,0.670588235294118,1,0,1416.66666666667,10,1,0,"2",0,27,17000,130,0,4,9,10,3,8,1,1,1,1,3,0.333333333333333,3,0,0,0,1,0,0,0,0,375.88638088
1200,8,0.2715,0,0,6666.66666666667,11,0,1,"2",0,29,80000,610,0,1,8,8,3,2,3,1,1,4,7,0.571428571428571,5,0,0,0,1,0,0,0,0,385.24975917
700,8,0.468,1,0,1666.66666666667,10,1,0,"2",1,29,20000,80,1,3,8,7,3,6,1,1,1,4,4,1,3,0,1,0,1,1,0,0,0,358.53401258
800,8,0.264,0,0,3333.33333333333,10,1,0,"2",0,28,40000,80,0,5,10,10,3,6,1,1,1,2,4,0.5,4,1,0,0,-1,1,0,0,0,375.88638088
800,8,0.188235294117647,0,0,4250,10,1,1,"2",0,48,51000,0,0,1,5,8,3,6,1,1,1,3,5,0.6,3,-1,0,0,1,0,1,0,0,358.53401258
880,8,0.544444444444444,1,0,1800,10,1,0,"2",0,34,21600,100,0,4,6,4,3,2,3,1,1,1,5,0.2,-1,0,0,0,1,0,0,1,0,358.53401258
750,8,0.50958904109589,1,0,1825,10,1,0,"2",0,51,21900,180,0,4,8,7,3,2,2,1,1,1,5,0.2,-1,0,0,0,1,1,1,1,0,358.53401258
630,8,0.187826086956522,0,0,3833.33333333333,11,1,0,"2",1,44,46000,90,0,6,5,4,3,8,1,1,1,1,3,0.333333333333333,2,1,0,0,1,1,1,0,0,358.53401258
1800,8,0.206117647058824,0,0,10625,15,0,1,"2",1,40,127500,390,0,1,10,9,3,2,3,1,1,5,9,0.555555555555556,8,1,0,0,1,0,0,0,0,375.54310493
1500,8,0.179416620803522,0,0,9085,17,1,0,"2",1,29,109020,130,0,3,7,7,3,7,1,1,1,2,6,0.333333333333333,5,0,0,0,1,0,0,0,0,392.11675144
1100,8,0.440336134453782,1,1,2975,11,0,0,"7",1,63,35700,210,0,7,7,7,3,2,3,1,1,2,5,0.4,4,0,0,0,-1,0,0,1,0,316.93967564
720,8,0.8,1,0,1250,15,1,0,"2",1,29,15000,280,0,3,9,9,2,2,3,1,1,5,5,1,4,0,1,0,1,0,0,0,0,420.67202036
620,8,0.528,1,0,1250,11,1,0,"2",0,29,15000,40,0,4,9,9,3,7,1,1,1,1,3,0.333333333333333,2,0,0,0,1,1,1,0,0,369.54612868
600,8,0.0765957446808511,0,0,7833.33333333333,10,1,0,"2",0,33,94000,0,0,5,8,9,3,2,3,1,1,2,8,0.25,7,0,1,0,1,0,0,0,0,385.60190777
810,8,0.392,1,0,2500,4,1,1,"2",0,41,30000,170,1,1,10,10,3,7,1,1,1,5,5,1,3,0,0,0,1,0,0,0,0,392.11675144
750,8,0.5304,1,0,1666.66666666667,10,1,0,"2",0,49,20000,134,0,4,7,9,3,2,3,1,2,1,7,0.142857142857143,3,0,0,0,-1,0,0,0,0,369.54612868
400,8,0.125,0,0,3200,9,1,1,"2",0,54,38400,0,0,1,8,7,3,2,4,1,1,4,3,1.33333333333333,3,1,1,0,1,1,1,1,1,358.53401258
750,8,0.130693069306931,0,0,6733.33333333333,9,0,1,"2",0,68,80800,130,0,1,8,10,3,7,1,1,1,3,4,0.75,3,0,0,0,1,0,0,0,0,326.37591811
1400,8,0.255652173913043,0,1,5750,11,0,1,"3",0,71,69000,70,0,1,10,9,3,9,1,1,1,2,5,0.4,5,0,0,0,1,0,0,1,0,324.02061594
720,8,0.277894736842105,0,0,3166.66666666667,11,1,0,"2",1,37,38000,160,0,6,10,10,3,8,1,1,1,1,4,0.25,2,0,0,0,1,0,0,0,0,392.11675144
1200,8,0.12248275862069,0,0,12083.3333333333,11,1,1,"2",0,59,145000,280,0,1,8,8,3,2,3,1,1,2,8,0.25,-1,0,0,0,1,0,0,0,0,358.53401258
1100,8,0.728888888888889,1,0,2250,13,1,1,"2",0,52,27000,540,0,1,5,4,3,2,5,1,1,3,5,0.6,4,1,1,0,1,1,0,0,0,406.69762096
600,8,0.382857142857143,1,0,1750,15,1,0,"2",1,27,21000,70,0,3,8,8,3,8,1,1,1,2,4,0.5,4,1,1,0,1,0,0,0,0,358.53401258
